plate_name,gene_name,gene_length,aligned_length,alignment_rate,total_read_count,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YMR136W,1683,1672,0.993464052288,50953,30,154,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YMR180C,963,251,0.260643821391,251,1,8,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPL180W,2400,251,0.104583333333,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJR160C,1809,1775,0.981205085683,15562,8,12,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDL140C,5202,251,0.0482506728181,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YNL082W,2622,2601,0.991990846682,142568,54,424,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPL172C,1389,151,0.108711303096,151,1,28,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBL005WA,1323,1323,1.0,186957,141,28322,2
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBL005WB,5268,2678,0.508352315869,175349,65,25265,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YMR016C,2358,2355,0.998727735369,329814,140,3501,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR389W,1965,1970,1.00254452926,349129,177,89316,7
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR191W,4860,249,0.0512345679012,249,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBL075C,1950,1948,0.998974358974,210840,108,1178,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YNL144C,2223,2228,1.00224921278,332045,149,67409,7
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR098CB,5268,3587,0.680903568717,180886,50,38229,5
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YGR289C,1851,251,0.135602377093,251,1,1,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBL113WA,483,456,0.944099378882,7134,15,340,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YER109C,2400,46,0.0191666666667,1032,22,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YNR026C,1416,1414,0.998587570621,120316,85,12669,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR190C,1392,1391,0.999281609195,403518,290,68248,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPR204W,3099,3100,1.00032268474,607136,195,350510,2
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YGR108W,1416,1401,0.989406779661,64005,45,42,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YER172CA,381,327,0.858267716535,6275,19,2,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBR006W,1494,1484,0.993306559572,25100,16,18,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YER025W,1584,1569,0.99053030303,178712,113,615,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YKR086W,3216,3217,1.00031094527,959911,298,392998,1
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YER049W,1935,1907,0.985529715762,106926,56,291,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJR121W,1536,1529,0.995442708333,117719,76,267,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBL100C,315,251,0.796825396825,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YMR106C,1890,1882,0.995767195767,103412,54,233,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR401C,2007,2011,1.00199302441,470800,234,137011,5
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR353W,1812,1814,1.00110375276,259815,143,59531,3
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJL054W,1437,1427,0.993041057759,118472,83,266,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR233W,2403,2396,0.997086974615,173441,72,590,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YIL148W,387,385,0.994832041344,408,1,11,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YMR276W,1122,499,0.444741532977,499,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPL235W,1416,1417,1.00070621469,207432,146,32747,2
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YKL005C,1785,1769,0.991036414566,109687,62,157,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR155C,1089,272,0.249770431589,501,1,10,1
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBL087C,918,35,0.0381263616558,35,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YKL027W,1344,87,0.0647321428571,87,1,1,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,smorf169618,48,42,0.875,42,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YAL016CA,315,251,0.796825396825,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJR041C,3525,3504,0.994042553191,101404,28,506,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,smorf67915,174,47,0.270114942529,47,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR422C,2448,2444,0.998366013072,212346,86,1463,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YNL034W,1839,1836,0.99836867863,196031,106,1137,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR386W,2013,2018,1.00248385494,348791,172,113344,5
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJL073W,1938,1919,0.990196078431,78061,40,186,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR447C,725,502,0.692413793103,502,1,6,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YIL085C,1554,1559,1.00321750322,233601,149,47641,5
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPR028W,676,251,0.371301775148,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPR135W,2784,2780,0.998563218391,187999,67,994,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJL114W,681,682,1.00146842878,30894,45,736,1
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YCR013C,648,589,0.908950617284,24347,41,35,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOL145C,3234,3240,1.00185528757,368377,113,92188,7
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJL141C,2424,2394,0.987623762376,51957,21,118,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPR097W,3222,3213,0.997206703911,133030,41,414,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YCL022C,516,499,0.967054263566,10793,21,21,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YFL068W,483,444,0.919254658385,6016,13,237,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YER190CB,483,456,0.944099378882,4769,10,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YER190CA,576,345,0.598958333333,1255,3,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOL045W,3306,2898,0.876588021779,16064,5,1,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YFR010W,1500,1480,0.986666666667,65009,43,65,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPR158CC,1323,1155,0.873015873016,29367,25,59,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBR203W,2775,2763,0.995675675676,158632,57,543,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR090C,1719,1716,0.998254799302,121735,70,329,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPL007C,1767,1768,1.00056593096,195564,110,31636,1
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJL198W,2646,44,0.0166288737717,44,1,3,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,smorf222071,48,32,0.666666666667,32,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBL039C,1740,227,0.130459770115,225,0,23,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR210WA,1317,1301,0.987851176917,45180,34,57,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YKR036C,1932,1928,0.997929606625,131273,68,992,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YGL064C,1686,280,0.166073546856,502,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YER088C,2014,1999,0.992552135055,101404,50,214,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YIL156WB,222,38,0.171171171171,38,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YMR050C,5268,3847,0.730258162491,250020,64,58607,5
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YAL051W,3144,3140,0.998727735369,214354,68,1521,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR144C,2376,2353,0.99031986532,104416,44,226,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR298W,1440,251,0.174305555556,251,1,17,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDL133W,1314,1314,1.0,209596,159,30090,2
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPL240C,2130,2128,0.999061032864,153361,72,460,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR256W,4509,38,0.00842758926591,75,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR477W,1902,1890,0.993690851735,89607,47,258,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YKL057C,3114,3084,0.990366088632,79065,25,177,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBR044C,1719,1712,0.995927865038,129767,75,285,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YCR102C,1107,105,0.0948509485095,105,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YNL029C,1569,1567,0.998725302741,106173,67,231,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YJL180C,978,251,0.256646216769,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBL112C,318,251,0.789308176101,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YIL128W,3099,3083,0.994837044208,166413,53,312,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBR108W,2844,2840,0.998593530239,304463,107,1844,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YNR012W,1506,1505,0.999335989376,60114,39,3193,1
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLL066C,3618,2988,0.825870646766,88101,29,222,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPL110C,3672,3651,0.994281045752,328559,89,2426,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR467C,327,232,0.709480122324,232,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPL270W,2463,249,0.101096224117,249,1,35,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YKL039W,1572,1572,1.0,218911,139,40303,1
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR249W,3135,3131,0.998724082935,433226,138,4349,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR148W,2757,2761,1.00145085238,191096,69,20935,4
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR378W,1548,1545,0.998062015504,148090,95,512,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YKL175W,1512,1507,0.996693121693,124496,82,837,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YHL032C,2130,488,0.229107981221,500,1,1,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YMR308C,3270,3264,0.998165137615,605412,185,5945,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YIL088C,1473,1463,0.993211133741,93121,63,161,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YGR023W,1656,1648,0.995169082126,57228,34,20,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YIL092W,1902,1901,0.999474237645,224624,118,37057,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YBR207W,1398,1390,0.994277539342,107428,77,158,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YAR009C,3591,1368,0.380952380952,14005,10,1469,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR192CA,1317,1322,1.00379650721,327841,247,54451,5
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR342C,960,251,0.261458333333,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPR137CB,5268,2991,0.567767653759,50451,16,43,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPR155C,1851,251,0.135602377093,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR426C,378,251,0.664021164021,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDL106C,1680,1675,0.997023809524,92619,55,310,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR316WB,5268,3223,0.611807137434,37399,11,14,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR034CD,5313,1782,0.335403726708,283537,159,42836,2
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR394W,1287,1276,0.991452991453,128261,100,407,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR206W,1842,1836,0.99674267101,243219,132,1477,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR342C,1713,64,0.0373613543491,3313,51,32,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YAR014C,2130,2111,0.991079812207,219374,103,692,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YEL036C,1503,69,0.0459081836327,4848,70,9,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YGL130W,1380,1383,1.00217391304,227418,164,30946,3
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR139C,393,353,0.898218829517,7781,22,6,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOL155C,2904,1902,0.654958677686,329016,172,132766,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YHR145C,357,41,0.114845938375,109,2,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YGR221C,1869,1867,0.998929909042,123492,66,394,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR261CC,1323,1317,0.995464852608,38403,29,101,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDR261CD,4815,2959,0.614537902388,52710,17,39,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR192CC,237,32,0.135021097046,32,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOR192CB,5313,1803,0.339356295878,201344,111,43984,2
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YML088W,2007,2001,0.997010463378,43172,21,30,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR176C,2436,2430,0.997536945813,99396,40,224,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YNR070W,4002,251,0.0627186406797,251,1,0,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YLR321C,1281,1279,0.99843871975,84838,66,209,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YPR007C,2043,2031,0.994126284875,97639,48,194,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YOL078W,3531,3514,0.995185499858,186744,53,1255,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YNL048W,1647,1628,0.98846387371,49447,30,56,0
scORFeome-Sup06_S177_L001_sorted.raw.vcf,YDL148C,2433,2351,0.96629675298,275096,117,1287,0
plate_name,gene_name,gene_length,aligned_length,alignment_rate,total_read_count,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDL173W,888,251,0.282657657658,251,1,3,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YOL099C,492,250,0.508130081301,250,1,10,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YOL163W,510,378,0.741176470588,382,1,20,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJR053W,1725,496,0.287536231884,496,1,6,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YMR323W,1314,251,0.19101978691,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YML100W,3297,251,0.0761298149833,251,1,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJL130C,6645,430,0.0647103085026,226023,525,9615,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YFR017C,588,229,0.389455782313,644,2,2,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR200C,2367,251,0.106041402619,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR296W,5728,258,0.0450418994413,400,1,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL180C,996,251,0.252008032129,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBR012WA,1323,1282,0.969009826153,29869,23,44,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YOR191W,4860,4859,0.999794238683,2526097,519,1529295,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJR073C,621,55,0.0885668276973,55,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL284CB,5268,3370,0.639711465452,199417,59,118310,2
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL103W,2019,251,0.124318969787,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL003C,855,200,0.233918128655,200,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL284CA,1323,303,0.229024943311,5790,19,14,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR157WE,165,130,0.787878787879,130,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR098CB,5268,3569,0.677486712225,148730,41,40160,2
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJL212C,2400,502,0.209166666667,502,1,14,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR289C,1851,251,0.135602377093,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBR160W,897,251,0.279821627648,251,1,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR024C,5619,5619,1.0,2236976,398,1515506,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR340W,303,167,0.551155115512,167,1,0,1
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR190C,1392,327,0.234913793103,481,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR249W,3135,251,0.0800637958533,251,1,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YPR204W,3099,251,0.08099386899,251,1,2,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YPL090C,1105,197,0.178280542986,197,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL087W,3537,1947,0.550466497031,876338,450,321694,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YIL128W,3099,502,0.16198773798,502,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBR056CB,159,159,1.0,159,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YPR078C,1119,251,0.224307417337,251,1,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YKR001C,2115,251,0.118676122931,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YCL019W,5313,1802,0.339168078299,33634,18,9,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL096C,918,109,0.118736383442,109,1,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YKR086W,3216,1491,0.463619402985,1876,1,51,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR086W,4257,4240,0.996006577402,53212,12,62,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJR005W,2103,491,0.233475986686,491,1,9,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJR028W,1323,1282,0.969009826153,22339,17,16,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,smorf13648,60,47,0.783333333333,47,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YOR174W,855,158,0.184795321637,158,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDL187C,330,201,0.609090909091,201,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YIL057C,495,251,0.507070707071,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR094W,3315,251,0.0757164404223,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR401C,2007,501,0.249626307922,501,1,14,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL054WB,5250,3200,0.609523809524,194900,60,74069,1
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL054WA,1323,1323,1.0,101546,76,10605,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YKR031C,5052,251,0.0496832937451,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YPL282C,495,315,0.636363636364,2937,9,122,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL084C,1050,251,0.239047619048,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBL108W,306,147,0.480392156863,84786,576,732,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR210WB,5313,795,0.14963297572,3514,4,4,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBR300C,498,293,0.588353413655,37013,126,217,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBR301W,363,325,0.895316804408,325,1,21,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YML045W,5268,3321,0.630410022779,106926,32,205,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YAR014C,2130,251,0.117840375587,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YEL059W,309,158,0.511326860841,158,1,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YPL235W,1416,204,0.14406779661,204,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR035CA,3468,3044,0.877739331027,191513,62,804,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR027WB,5268,3986,0.756643887623,253179,63,58979,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YKL223W,333,35,0.105105105105,35,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR027WA,1323,1026,0.775510204082,15311,14,3,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YFR034WA,288,111,0.385416666667,111,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGL080W,393,251,0.638676844784,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR161WA,1317,958,0.72741078208,14056,14,4,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YMR198W,1785,251,0.140616246499,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR091W,1485,250,0.16835016835,250,1,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR410WB,5313,2213,0.416525503482,102408,46,379,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR410WA,1317,1315,0.998481397115,74045,56,70,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YOL103WB,5268,2132,0.404707668945,42168,19,55,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGL198W,708,83,0.117231638418,83,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,smorf214718,60,58,0.966666666667,58,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL159C,870,493,0.566666666667,493,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJL034W,2049,112,0.0546608101513,111,0,15,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YOR291W,4419,251,0.0568001810364,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR256WA,1323,946,0.715041572184,31396,33,2416,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR238C,2649,251,0.0947527368818,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YER123W,1575,251,0.159365079365,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR034CC,1317,1107,0.840546697039,54216,48,79,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR261CD,4815,1950,0.404984423676,33383,17,21,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJR065C,1350,248,0.183703703704,248,1,6,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR034CD,5313,2510,0.4724261246,156622,62,6492,2
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR449C,1323,251,0.189720332577,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YCR063W,474,102,0.215189873418,102,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLL067C,3618,419,0.11580983969,419,1,14,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YIL119C,1224,38,0.031045751634,38,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YMR050C,5268,4861,0.922741078208,1144620,235,700056,5
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR270W,3015,250,0.0829187396352,250,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR261WA,1317,670,0.508731966591,7530,11,2,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDR261WB,5313,1205,0.226802183324,10040,8,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YHL035C,4779,4776,0.99937225361,671927,140,9380,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL075W,873,247,0.282932416953,247,1,25,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBR012WB,5271,4018,0.762284196547,131524,32,427,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YLR301W,735,626,0.851700680272,226904,362,2128,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBR133C,2484,251,0.101046698873,251,1,3,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR098C,4893,4893,1.0,1890551,386,1115096,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL102W,4407,4406,0.999773088269,1111679,252,19809,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YHR208W,1182,251,0.212351945854,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YML056C,1983,148,0.0746343923348,9279,62,165,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YOL103WA,1323,752,0.568405139834,4016,5,1,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YJL012C,2166,251,0.115881809788,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,smorf11880,102,90,0.882352941176,90,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YDL012C,410,181,0.441463414634,181,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YCR022C,345,114,0.330434782609,114,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YBR069C,1860,502,0.269892473118,502,1,5,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YKL023CA,228,172,0.754385964912,172,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YGR201C,678,251,0.370206489676,251,1,0,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YCR104W,375,51,0.136,51,1,2,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YEL022W,4380,731,0.166894977169,230986,315,24412,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YNL172W,5247,5247,1.0,3128517,596,2181422,0
scORFeome-Sup07_S178_L001_sorted.raw.vcf,YKL129C,3819,3812,0.99816705944,650341,170,9170,0
